spot_exch,fut_exch,symbol,ask_spot,bid_futures,spread_pct,ts
gate,bybit,VANRYUSDT,0.005703,0.00613,7.4873,1774062972187
gate,bybit,VANRYUSDT,0.005696,0.006119,7.4263,1774066472356
gate,binance,BEATUSDT,0.6481,0.6581000,1.543,1774067516329
gate,bybit,BEATUSDT,0.6481,0.65786,1.5059,1774067516329
gate,binance,龙虾USDT,0.009437,0.0095320,1.0067,1774067519682
gate,bybit,VANRYUSDT,0.005696,0.00612,7.4438,1774070404351
gate,bybit,VANRYUSDT,0.005648,0.006078,7.6133,1774075203133
gate,binance,BANANAS31USDT,0.009383,0.0094860,1.0977,1774076762553
gate,bybit,PTBUSDT,0.0014992,0.0015303,2.0744,1774077588404
gate,bybit,VANRYUSDT,0.005655,0.006079,7.4978,1774080003760
gate,binance,NTRNUSDT,0.006069,0.006210,2.3233,1774081886524
gate,bybit,UAIUSDT,0.40037,0.40779,1.8533,1774082348987
bybit,gate,ORDERUSDT,0.05477,0.05538,1.1137,1774082402868
bybit,okx,ORDERUSDT,0.05477,0.05535,1.059,1774082402868
gate,bybit,VANRYUSDT,0.005657,0.006089,7.6366,1774084804955
okx,binance,WLDUSDC,0.3124,0.3157000,1.0563,1774085461961
